Name,ID,Vicinity,latitude,longitude,Rating,Url
Alliance University - City Campus 1,ChIJHbu_C-IUrjsR7pdE-DTnLAk,"s, 7th Main Rd, NS Palya, स्टेज 2, Bengaluru",12.9067979,77.6079921,3.9,https://www.google.com/maps/place/?q=place_id:ChIJHbu_C-IUrjsR7pdE-DTnLAk
Azim Premji University,ChIJu2zWM6NsrjsROxyT-yT9BC0,"Burugunte Village, Survey No 66, Bikkanahalli Main Rd, Sarjapura, Bengaluru",12.8452628,77.7768752,4.5,https://www.google.com/maps/place/?q=place_id:ChIJu2zWM6NsrjsROxyT-yT9BC0
KHYKHA Pre-University College,ChIJO_Tg_H4VrjsRe4uP5MDlUgs,"WH98+25M, 14th Main Rd, Kadarenahalli Park, Yarab Nagar, Banashankari, Bengaluru",12.9175837,77.5654279,4.7,https://www.google.com/maps/place/?q=place_id:ChIJO_Tg_H4VrjsRe4uP5MDlUgs
Jain University School of Sciences,ChIJ3bGMzZcVrjsRQBAwWuBWWAM,"18, 3rd Block, 3, 9th Main Rd, Jayanagar 3rd Block, Jayanagar, Bengaluru",12.9354128,77.5841939,4,https://www.google.com/maps/place/?q=place_id:ChIJ3bGMzZcVrjsRQBAwWuBWWAM
"Vice Chancellor's Residence, Bangalore University",ChIJwZUGRQ4_rjsRUJEPGPmUxic,"Campus, Bangalore University Rd, Mutharayana Nagar, Gnana Bharathi, Bengaluru",12.9377322,77.5086069,5,https://www.google.com/maps/place/?q=place_id:ChIJwZUGRQ4_rjsRUJEPGPmUxic
St. Joseph's University,ChIJFQ_b_dkVrjsRrs4jJRNSyN4,"36, Langford Rd, Langford Gardens, Bengaluru",12.9623845,77.5964272,4.3,https://www.google.com/maps/place/?q=place_id:ChIJFQ_b_dkVrjsRrs4jJRNSyN4
NORTH BANGALORE UNIVERSITY,ChIJfeQtwLz_sTsRLf-3_4pAsW4,"7WG9+59P, Amaravathi",13.2754618,77.9184616,0,https://www.google.com/maps/place/?q=place_id:ChIJfeQtwLz_sTsRLf-3_4pAsW4
Chanakya University,ChIJXzB-mBodrjsRD1CWOXCoVAU,"NH -207 Boodigere Road, Brigade Orchards Spinal Rd, Devanahalli",13.2314729,77.7228427,4.9,https://www.google.com/maps/place/?q=place_id:ChIJXzB-mBodrjsRD1CWOXCoVAU
Christ (Deemed to be University),ChIJBzipd7IVrjsR0KudszePUYg,"Hosur Rd, Bhavani Nagar, S.G. Palya, Bengaluru",12.9362362,77.6061888,4.2,https://www.google.com/maps/place/?q=place_id:ChIJBzipd7IVrjsR0KudszePUYg
East West Pre University,ChIJWb5UHZIZrjsRqS5QltE0oQo,"Yelahanka, Sector A, Yelahanka Satellite Town, Yelahanka New Town, Bengaluru",13.0954873,77.5890105,4.6,https://www.google.com/maps/place/?q=place_id:ChIJWb5UHZIZrjsRqS5QltE0oQo
