Name,ID,Vicinity,latitude,longitude,Rating,Url
Nexus Shantiniketan Mall,ChIJcToFoO4RrjsRiNp1K-jl9oE,"Whitefield Main Rd, Thigalarapalya, Krishnarajapura, Bengaluru",12.989536,77.7281015,4.4,https://www.google.com/maps/place/?q=place_id:ChIJcToFoO4RrjsRiNp1K-jl9oE
"Times Square, Marathahalli",ChIJnfp__CsTrjsReriYyyWXjCo,"XP42+QCG, NH 44, Subbaiah Reddy Colony, Aswath Nagar, Marathahalli, Bengaluru",12.9569465,77.7010732,3,https://www.google.com/maps/place/?q=place_id:ChIJnfp__CsTrjsReriYyyWXjCo
Total Mall,ChIJHXjYffcTrjsR_7aVi0x5oAI,"97, HAL Old Airport Rd, Ramagiri, Murgesh Pallya, Bengaluru",12.9587687,77.6568673,4,https://www.google.com/maps/place/?q=place_id:ChIJHXjYffcTrjsR_7aVi0x5oAI
Metro shopping Complex,ChIJqzDrpU4RrjsRqRdWNZYMyQw,"XPW2+66V, Vigneshwar Nagar, Devasandra Industrial Estate, Krishnarajapura, Bengaluru",12.995611,77.7005735,4.6,https://www.google.com/maps/place/?q=place_id:ChIJqzDrpU4RrjsRqRdWNZYMyQw
VR Bengaluru,ChIJtV2JQAsRrjsRp4HCbaob4R0,"Whitefield Main Rd, Devasandra Industrial Estate, Mahadevapura, Bengaluru",12.9958569,77.6956414,4.4,https://www.google.com/maps/place/?q=place_id:ChIJtV2JQAsRrjsRp4HCbaob4R0
Citi Center Shopping Arcade,ChIJ2aKfjQ4WrjsRd9lJ1iSHEe8,"19, Kempegowda Rd, Balepete, Chickpet, Bengaluru",12.9742789,77.577852,3.5,https://www.google.com/maps/place/?q=place_id:ChIJ2aKfjQ4WrjsRd9lJ1iSHEe8
Shopping mall,ChIJM-GC7_IVrjsRNYY6ezCCfws,"WHWC+5G7, Gandhi Bazaar, Basavanagudi, Bengaluru",12.9454238,77.5712939,4.3,https://www.google.com/maps/place/?q=place_id:ChIJM-GC7_IVrjsRNYY6ezCCfws
Brigade Originals,ChIJd1p6X4cWrjsRDBgchxVp6r8,"XJF5+V4F, Mahatma Gandhi Rd, Haridevpur, FM Cariappa Colony, Shivaji Nagar, Bengaluru",12.974689,77.6078077,4.5,https://www.google.com/maps/place/?q=place_id:ChIJd1p6X4cWrjsRDBgchxVp6r8
Shopping Complex,ChIJH8jn99wXrjsRwvjzXmB2c-c,"2HJC+362, New BEL Rd, RMV 2nd Stage, Sanjeeappa Colony, ITI Layout, Mathikere, Bengaluru",13.0301328,77.570475,3.9,https://www.google.com/maps/place/?q=place_id:ChIJH8jn99wXrjsRwvjzXmB2c-c
Kaypee Square,ChIJK9OQyroWrjsRxTwk2uZ7JsU,"307, 100 Feet Rd, Indira Nagar II Stage, Hoysala Nagar, Indiranagar, Bengaluru",12.9808231,77.6405588,3.9,https://www.google.com/maps/place/?q=place_id:ChIJK9OQyroWrjsRxTwk2uZ7JsU
Orion Mall,ChIJZ0FegEs9rjsRZFR-C-hVwqQ,"Dr Rajkumar Rd, Rajajinagar, Bengaluru",13.0110582,77.5550644,4.5,https://www.google.com/maps/place/?q=place_id:ChIJZ0FegEs9rjsRZFR-C-hVwqQ
Hara Rama Mall,ChIJlZ-A78cVrjsRDFAQn76EUE0,"2, 1st Cross Rd, Hombegowda Nagar, Bengaluru",12.9453492,77.5954342,3.9,https://www.google.com/maps/place/?q=place_id:ChIJlZ-A78cVrjsRDFAQn76EUE0
Prime Spectrum Mall,ChIJgU4iQpcVrjsRPkK71GQU0aU,"VHRW+HJ9, Arekere MICO Layout Main Rd, Arakere Gate, Panduranga Nagar, Bengaluru",12.8913892,77.596796,4.5,https://www.google.com/maps/place/?q=place_id:ChIJgU4iQpcVrjsRPkK71GQU0aU
Soul Space Spirit Central Mall,ChIJAWHZ5p8TrjsRSh7eczIhrOM,"Dr Puneeth Rajkumar Rd, Bellandur, Bengaluru",12.925869,77.675358,4,https://www.google.com/maps/place/?q=place_id:ChIJAWHZ5p8TrjsRSh7eczIhrOM
Gopalan Signature Mall,ChIJRwuGpIgRrjsR5AkVvuuRgdU,"Old Madras Rd, Nagavarapalya, Bengaluru",12.9928056,77.6611738,4.1,https://www.google.com/maps/place/?q=place_id:ChIJRwuGpIgRrjsR5AkVvuuRgdU
Garuda Mall,ChIJgzt5rYEWrjsRgaxtZI8bwnE,"Magrath Rd, Ashok Nagar, Bengaluru",12.9702626,77.6099629,4.1,https://www.google.com/maps/place/?q=place_id:ChIJgzt5rYEWrjsRgaxtZI8bwnE
Gopalan Promenade Mall,ChIJXUqtHzo-rjsRJWWMz64wMHA,"92/980 Feet Road, Kathriguppe Main Rd, Banashankari 3rd Stage, Bengaluru",12.9265531,77.5508278,3.8,https://www.google.com/maps/place/?q=place_id:ChIJXUqtHzo-rjsRJWWMz64wMHA
Elegance Mantri Mall,ChIJDRiB6gQVrjsRStgqRCWah0E,"Shop No, #41, Bannerghatta Main Rd, Stage 2, BTM Layout, Bengaluru",12.9124089,77.6004591,4.1,https://www.google.com/maps/place/?q=place_id:ChIJDRiB6gQVrjsRStgqRCWah0E
IMA Shopping Mall,ChIJK3-ZEmQXrjsRIxywTIfkTyo,"10/1, Byadarahalli, Benson Town, Bengaluru",12.9971372,77.6014861,1,https://www.google.com/maps/place/?q=place_id:ChIJK3-ZEmQXrjsRIxywTIfkTyo
100rs Shop,ChIJXzrrTIgWrjsRk7WP82Q8v4w,"174, Commercial Street, Tasker Town, Shivaji Nagar, Bengaluru",12.9818734,77.609643,3,https://www.google.com/maps/place/?q=place_id:ChIJXzrrTIgWrjsRk7WP82Q8v4w
Nandini eshoppe,ChIJBzifuzASrjsR28xtRHPTxvI,"XP45+MXX, CRM Sowbhagya, Varthur Main Rd, Nr Spice Garden Bus stop, Bengaluru, AECS Layout, Marathahalli, Bengaluru",12.9567296,77.7099704,3.5,https://www.google.com/maps/place/?q=place_id:ChIJBzifuzASrjsR28xtRHPTxvI
KHB Colony Shopping Complex,ChIJ3SALjcAVrjsRKPP7rIB27p0,"WHWQ+689, 1st Block, Siddapura, Mavalli, Bengaluru",12.9455521,77.5883664,4,https://www.google.com/maps/place/?q=place_id:ChIJ3SALjcAVrjsRKPP7rIB27p0
Ascendas ITPL Mall,ChIJ0cPp288RrjsRL5kBfUdOgxE,"ITPL Main Rd, in front of ITPB, Pattandur Agrahara, Whitefield, Bengaluru",12.9873734,77.7354793,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ0cPp288RrjsRL5kBfUdOgxE
Total Mall,ChIJJ83goMgTrjsRDcuF7KVDuPs,"WM8C+PH2, Ambalipura, Haralur",12.9167658,77.6714026,4,https://www.google.com/maps/place/?q=place_id:ChIJJ83goMgTrjsRDcuF7KVDuPs
KIADB Shopping Complex,ChIJ3QrWgOURrjsREHJVeodsc38,"XPQM+8JM, ITPL Main Rd, Krishnarajapura, Bengaluru",12.9883416,77.734053,4,https://www.google.com/maps/place/?q=place_id:ChIJ3QrWgOURrjsREHJVeodsc38
Royal Meenakshi Mall,ChIJCYgAwiwVrjsRWk69HWg1HG8,"Bannerghatta Main Rd, Hulimavu, Bengaluru",12.8757979,77.5960039,4.3,https://www.google.com/maps/place/?q=place_id:ChIJCYgAwiwVrjsRWk69HWg1HG8
LAV KUSH SHOPPING CENTER,ChIJQRO5I4cjrjsRvMPTs4BdXl0,"3GC4+HFW, Geleyara Balaga Layout, Jalahalli West, Bengaluru",13.0715068,77.5062401,5,https://www.google.com/maps/place/?q=place_id:ChIJQRO5I4cjrjsRvMPTs4BdXl0
Global Malls,ChIJlb8QkIwXrjsRGUxSwTzIMhQ,"Gopalapura, Binnipete, Bengaluru",12.9817451,77.5637925,4.3,https://www.google.com/maps/place/?q=place_id:ChIJlb8QkIwXrjsRGUxSwTzIMhQ
UB City,ChIJ96tpUHcWrjsRit-gsot2OOE,"24, Vittal Mallya Rd, KG Halli, D' Souza Layout, Ashok Nagar, Bengaluru",12.9716428,77.5959367,4.5,https://www.google.com/maps/place/?q=place_id:ChIJ96tpUHcWrjsRit-gsot2OOE
leela fashion (cloth center),ChIJYzZoQcQVrjsR_2mZKoSjU0Y,"327, 3rd Cross Rd, HAL 2nd Stage, Kodihalli, Bengaluru",12.9611286,77.6470963,4.5,https://www.google.com/maps/place/?q=place_id:ChIJYzZoQcQVrjsR_2mZKoSjU0Y
"KLM Fashion Mall, Marathahalli",ChIJteuAAmMTrjsR5Qk4AbHLwlk,"518, Varthur Rd, Subbaiah Reddy Colony, Marathahalli Village, Marathahalli, Bengaluru",12.9566943,77.7008391,3.7,https://www.google.com/maps/place/?q=place_id:ChIJteuAAmMTrjsR5Qk4AbHLwlk
Central,ChIJC47ztXgWrjsRC2qssc1qsA4,"47, 48, Residency Rd, Ashok Nagar, Bengaluru",12.9735984,77.6111859,4.1,https://www.google.com/maps/place/?q=place_id:ChIJC47ztXgWrjsRC2qssc1qsA4
M5 Ecity Mall,ChIJ6djkiWJtrjsR5Dg2p39b0Fo,"Plot No.-1, Next to Audi showroom, Veerasandra industrial Area Hosur Main road, Electronic City-Ph-2, Opposite to Electronic City Toll Gate, Bengaluru",12.8416926,77.676922,4.7,https://www.google.com/maps/place/?q=place_id:ChIJ6djkiWJtrjsR5Dg2p39b0Fo
SHOPPING MALL,ChIJnaFwsYUVrjsR1qv9X4-16-s,"Kudlu Gate, Industrial Layout, Begur, Bengaluru",12.8892684,77.63991,5,https://www.google.com/maps/place/?q=place_id:ChIJnaFwsYUVrjsR1qv9X4-16-s
Air Force Akshaya Shopping Center,ChIJ8TpRK7oirjsRCvtljZrVUig,"3G9W+Q2M, Govindayyanapalya, Jalahalli East, Bengaluru",13.0694802,77.5450018,4.1,https://www.google.com/maps/place/?q=place_id:ChIJ8TpRK7oirjsRCvtljZrVUig
Mantri Square Mall,ChIJoRKfACMWrjsRrWqiP9PBT5Y,"No 1, Sampige Rd, Malleshwaram, near Central bus stop, Bengaluru",12.9916302,77.5711719,4.4,https://www.google.com/maps/place/?q=place_id:ChIJoRKfACMWrjsRrWqiP9PBT5Y
Garuda Mall,ChIJ6wWHgvsZrjsRSOQ0mtM4v_k,"3HXM+2G5, 1st A Main Rd, Yelahanka Satellite Town, Yelahanka, Bengaluru",13.0975167,77.5838725,4.1,https://www.google.com/maps/place/?q=place_id:ChIJ6wWHgvsZrjsRSOQ0mtM4v_k
City Centre,ChIJI_l3x5AXrjsRBd75CTbrn3w,"2HRV+JWH, Subramani Nagar, Guddadahalli, Hebbal, Bengaluru",13.0416076,77.59485,4.2,https://www.google.com/maps/place/?q=place_id:ChIJI_l3x5AXrjsRBd75CTbrn3w
Kemp Fort Mall,ChIJ_9DogPcTrjsRZhH7bRzzIsg,"97, HAL Old Airport Rd, BDA Colony, Murgesh Pallya, Bengaluru",12.9589133,77.656891,3.9,https://www.google.com/maps/place/?q=place_id:ChIJ_9DogPcTrjsRZhH7bRzzIsg
